0,1,2,3,4,5,6,7,8,9,10,11,12
134.5091098635564,137.51496038534555,58.692411627422175,37.93310879046045,88.76429362530081,71.719764905076,100.0649259717305,96.4499846762734,83.1505647623332,82.10991185742806,97.01328373976034,90.61526261426395,2
136.22382652613376,137.46880897803706,65.9667097106961,40.65656024566156,91.6183366746807,77.34711064577128,101.79584688509384,95.69841115362233,83.2288701726861,83.40873839319461,96.62863537955086,90.27060515584569,2
136.34455858487405,136.31652375433205,67.83340848199792,43.356671047470584,92.82872484582187,77.35948828237359,102.12883912294853,95.50892560572561,83.00906822092985,83.46207007892396,97.74817127855702,89.7085311732539,2
138.95451124236484,138.08160103311087,67.74534991312935,43.777730461215334,95.45160513154137,78.8684936095113,100.65638703672757,97.38231595280305,83.7431496700546,83.06846107437175,97.04550173111704,90.41806791890887,2
138.8475595655024,137.5160782741615,69.26609218213419,44.69060830315851,96.31044062453648,81.9557680803499,101.5274449237826,96.88229206015963,83.53662839187575,83.30486904923389,96.36914554357851,91.04523951386292,2
137.73858406447388,137.00308334678658,67.79811263475538,44.5087593350128,95.81184515204988,81.35487442408979,101.13557184212736,97.28314064405275,83.07721901549706,83.56567753468829,96.29075044687286,91.08136437002463,2
136.81490866872915,138.43096578392624,64.1873522746589,43.88773101758569,92.46960689615106,80.3517377481688,101.72161490074616,95.80240420097739,81.7118002457617,84.6247341884077,95.88172855140786,90.99274065087549,2
140.8907434952486,140.659657922644,70.0195090081732,48.035044216747664,96.57056508398988,84.0851737838459,100.92223558926463,96.77046332051516,83.16582189477627,83.05800693989005,94.99356015226124,90.99953947308472,2
139.31600341098115,138.5985561521149,66.61333055001452,50.361407706136134,95.85025129462775,82.98916294288048,100.84452193332022,97.12889173633936,82.56423390944529,83.7031607727847,95.64994065862261,90.57468774971605,2
138.08924865669746,137.08622143196567,70.5170136053528,52.58910792402555,96.00694244390364,82.5555664356011,101.12581068275658,97.16920065612773,82.43868255617996,83.55332562366758,95.5867532779107,90.28455971895254,2
138.5178890358789,137.61530750522266,70.98711270619151,51.577554401628845,96.8611715323844,83.26739603907032,101.6756381765561,97.04760266159875,82.62082969238969,83.39704195140062,95.88258945794368,90.17532376128715,2
141.43052895466832,140.23825251772558,73.5060617144713,57.31919305402601,102.6035867018361,87.70524078292462,101.21689476840082,96.70651863089242,83.42801394737116,82.91337934825653,96.7812196527312,89.05402797872658,2
143.14948107614285,141.62086646233163,70.68205114900553,56.80017657445975,105.56022366413778,91.49720964343149,100.63284210566636,95.64827812942951,84.42129974723849,82.17319176087483,96.99955642169607,88.24974068688039,2
142.39486777024226,140.45902906515326,70.87511507148216,54.213487507907885,102.17193235868135,89.05334804678395,100.60180135212018,96.34570599066392,84.43663519985411,82.14789426414374,96.09375051745478,88.7986077184537,2
142.36777388108928,140.57303536335988,75.3454714896381,57.63235583513441,107.02623764028499,95.2896328618005,102.1632811042116,95.1322869397776,85.5163518788155,81.28551654732077,96.04332228816226,89.36344328175178,2
141.10315471618557,139.17009457710813,82.10876428191128,58.93469954966288,106.75705086959056,93.95897920166401,103.28291251543529,93.79860507327004,85.83271562556256,80.45453635654899,97.37572366151954,88.67516126410702,2
141.85033974194116,141.00632427729354,79.0220998113262,60.2017673652944,107.45502249212238,94.38650773224911,102.1195533995473,93.80039681333368,85.01627173401873,80.62712322482052,97.765003355009,88.04647529289096,2
142.2239053045659,139.8386095538492,77.55196653492666,53.37014763944211,104.92369544206419,93.59616720539638,101.75799682692772,93.94455629030769,84.83275915940403,80.61483001159652,97.55958808840941,87.8408062722436,2
145.13821026618743,143.34722109154686,77.47578654629464,60.764622785426496,109.8431576440886,99.33454366342205,101.485289921137,92.56390176098253,85.39413142752666,80.38936604659428,98.22923560946327,86.95229265136237,2
141.84255977893585,140.94217713459716,68.52959729543844,55.85090570471984,106.29171310542604,93.52603535438143,102.46000912793617,91.68372783565162,84.92303461072638,80.70187544192652,99.99814121480999,86.38929164540853,2
142.84409593874148,142.0624031258074,68.28260358967331,53.17251753566817,107.28941961970179,92.20424790884022,103.91079744831161,90.58859513030106,85.9745666131492,79.80890248259776,103.28834288537082,83.77233108243807,2
137.56804688986102,138.58482144967138,63.93915971823436,41.51465654699057,96.87216820355759,80.00142240735379,103.91250393983312,91.58638053248768,83.84749432150541,81.96924399595622,103.91644916084057,84.1374187279788,2
138.8249906188918,139.47095307828573,65.2930448447535,36.17032510859952,91.37079686355969,79.11272123296257,101.9307053887553,96.75898796335284,83.52693583432779,82.60352913589419,98.42580977693825,87.17347193406704,2
136.70657007073888,138.26681777358948,64.7301555463191,38.774884911944,86.88681709786371,74.5893829788454,100.87815553824105,97.11469080072395,83.1170213354245,83.01270902533028,96.69665656306091,88.88071936563075,2
136.1790856176039,138.05710931367983,62.88320040779076,37.97927468829443,86.94550240079435,76.4025397752604,101.37011168666018,96.5095870706313,82.5720234820809,83.37983820042137,96.11664554802013,89.17740579557608,2
136.3563180719352,137.37360453601445,66.48366331649972,39.496707471997695,86.72706148132707,76.74205947699157,101.98049524923451,96.18737317096647,82.34446623819389,83.511036451746,96.27402120458191,89.15651782626207,2
141.12613240488318,140.4022818458792,64.81106212327033,39.14138472323907,87.53630653713647,77.67571461127774,101.7670336558702,95.39234922110947,82.61327726564133,83.46384647518344,95.47021150684425,90.05477148527883,2
138.67264184479092,138.59209486465136,59.363928612139105,39.59438189123597,87.30831110585734,76.82889340426325,102.09045314753166,95.81453415639028,82.52943882495204,83.63515828861422,95.57210520213603,90.19997935380329,2
137.72773611301878,137.44960926752051,61.077296789564215,40.4939458084014,87.52711693322513,76.77327879720394,102.0482053745241,96.1429611749205,82.76024405407678,83.51723423570446,95.3122794012588,90.52171012317824,2
133.7976964035807,134.9218406379447,61.91044433287982,37.131150977534105,84.71300369055135,74.22357859177308,104.14756784643046,93.51547453316995,80.8183389841896,85.29500034541365,96.83493512773498,90.01196755078473,2
137.41631790788446,137.39639828577836,67.13803797417782,42.46739166433539,95.60885848116216,77.50746407625952,101.16337176803744,96.10961461258601,84.02474643046983,81.55803698246056,97.56702629619546,90.79546904926215,2
141.70178016826793,142.95781355691418,82.65125603942798,58.16799388917119,108.28583114788597,96.91343183938142,103.05366134195945,90.52361970135857,86.42938357576294,78.93812509852557,96.58451539646082,89.18957090458736,2
143.12965280070026,142.8902704969048,78.95211667125014,62.645477679107024,111.40265669760278,99.67482827995023,102.91111272061644,90.68798662583451,87.06304778200973,78.55206665073588,98.2240914955206,87.58270272813503,2
143.6669876425341,143.58571061549083,76.86921660928367,60.327611973707405,110.47761507653566,99.90283134953744,104.39718314400304,89.30615785257356,87.99950284577581,77.38553934505855,101.63360045390732,84.04699665982179,2
134.7212398262451,140.20045676597977,69.41451951321092,52.78460659371017,104.65450219300726,93.15792404878265,104.04790839980011,90.4257771349872,86.69754044360425,78.18605971954806,101.99313678203912,84.08421932805683,2
136.74769877231225,142.5942892911014,66.74204185713981,51.65050164602624,105.16511746280631,92.47488644344772,103.7767930069267,90.51825671007666,86.4774312055675,78.61165019306496,103.01470288471958,83.34757786896702,2
139.83047569246057,140.13868470237387,67.27418264430526,50.06890606441775,102.29040312974284,90.34559294274068,105.00440458402716,89.48464135905073,85.67579322070115,79.39971442127226,104.50603346535542,82.22366598001348,2
142.83265152954613,143.0222826758714,71.75447233552431,56.11317101605296,107.8313322690153,94.64021372297202,104.04722160105547,90.65275596537658,86.60120070240887,78.94319516713817,104.45574881695032,82.31325188389812,2
140.69296633069405,141.91352888373135,63.973233776544674,48.414806826794525,103.35042380158441,86.88868098532228,102.34733421613272,92.77077853873313,85.07611064936758,80.4627730594552,104.98860811546876,82.5325849719013,2
139.63905521035844,139.83319730134838,70.34689535631814,43.29537006327619,99.44147850744228,83.19443574873488,101.01414250247542,95.04287732033987,84.33123328705447,81.27685563118122,101.51006078047533,85.80751022522189,2
140.70370923594726,140.0431901386281,65.86197741821458,43.629814419505514,97.28082127293413,83.45754378264155,102.17098134612394,93.89749800494826,83.89437856057583,81.74089435274479,100.08250870438498,87.10862339695534,2
141.81535617870148,140.13232534914644,61.38058368493678,41.35537805877704,96.89721696853422,84.10315750807659,102.24920725849302,93.54625812038192,83.21954103666054,82.33628977313586,99.90290740945444,87.24523687700746,2
141.02120592491477,139.55225870461635,62.585441955258744,42.908446945851075,96.0517976706094,83.9568270712046,102.30931698465909,93.94211960407387,83.20652465920594,82.39136618668387,99.44804186978348,87.47020842707192,2
140.12022767184516,139.04288694096925,63.74255241834676,44.97402083530336,96.09452026814415,83.81754492722315,102.75867562795987,93.96435899225436,83.29708920729729,82.2956472137355,99.00759687052496,88.07596510681091,2
139.70473420692963,139.76955824886252,60.5070942530957,44.146249730702124,94.23244038191496,83.0686362390294,101.47559732163329,96.32942784751245,82.77320814792354,82.89322034473302,95.37209596695033,90.98826544086066,2
137.9003902861523,138.86458753661938,61.728473246074905,44.088196573416624,91.96378202914921,80.50610344373445,101.59843527644588,96.85025265271337,82.49252024586012,83.7306626708497,94.97602467625492,90.93668642348867,2
138.84757138148132,137.8937881638662,65.69062930257681,51.081303525559,97.41221332826116,82.81298443060277,98.74457710846178,100.12771019991098,82.45804275979673,84.15776795651946,94.02090701477576,92.62919963379417,2
137.84343550784573,136.32233699379353,65.84180868619762,41.88360850180712,94.12854941618072,81.93896517420907,100.1977996827037,98.30049267885461,82.42999258889853,84.19233452055747,93.65269365250688,92.53429034378844,2
134.43330915503435,133.6413246477894,63.025458407616306,35.189795646765425,88.75335657453014,76.5083791303197,101.38990301918513,97.63719650536797,82.19038811353605,84.59086935456011,94.02900490615905,92.58619202701847,2
136.92659310610642,136.01624898044318,62.85659820134709,37.59482806714324,90.17344228771549,78.4194981781251,101.16735161553497,97.3683939036682,82.5065563051027,84.07496408074638,93.89597385607169,92.61365379677255,2
136.66103748944082,137.7199822472792,64.17377042249328,51.65513965602868,97.0955672479309,82.19664859882951,99.79829417221495,98.71338841382021,83.2751629988684,83.18137843854015,93.496920842804,92.47022317785213,2
140.37568615585312,138.46832016760735,73.19983309198389,52.726058305001864,101.25239941664627,91.26078127442742,102.10039866768052,95.5914088514829,84.39473342251793,81.81845826011374,93.93665108925659,91.53773716364684,2
140.44831016694644,138.6866570201139,73.13372754680795,53.83499350386422,102.29084507551127,92.13088906585546,102.61088343156636,94.67386208588682,84.81203070083184,81.42682255298358,95.10967229713599,90.71255039077549,2
140.55211858592787,139.9523460890478,76.64795948422794,54.809949208590886,102.84395815923854,92.04251993026544,102.5667734385031,95.55386872764178,85.06353514122274,81.35299849578047,95.77574643321515,90.41158255691481,2
140.61685634860183,139.66160941668034,77.84396596187797,58.05342247682012,105.64140281922685,94.4545995460038,103.76981609990615,94.65863461994043,85.998855579707,80.29050716436466,97.0921298391272,89.18047043214297,2
141.53367574567943,140.94960178281005,75.06702888219489,59.95733089119217,108.62779839478753,95.04720342709749,102.27858136893357,94.52797433576742,85.28043683206191,80.72610148536094,98.2063732969215,88.44135441757017,2
141.04981004366647,142.31107387338295,75.669786657563,57.07366142748572,105.8902897025871,94.32073330250965,101.81689606649365,92.40159438765407,84.74778045085155,80.53215989455973,100.40974372452321,85.73194831901397,2
138.9500578627691,142.91872112341414,70.68988824625167,54.44880715404387,102.14766287361556,90.83300285763589,105.01080800500581,89.09008159484007,86.33458393843274,78.52356256783555,102.31859928560468,83.91878130150978,2
139.348825038173,144.59720313090162,68.6962936449441,52.141042243124446,100.75358966238358,88.14588373069927,104.89325932298233,89.47937671797844,85.85477201754746,79.38057617343172,103.57507190642141,83.01980008971714,2
139.55809527839543,144.83285035697594,69.88266833446944,49.4569923187094,101.19327364683635,88.48742784757654,104.28081547592214,90.08121674511548,85.349681761801,79.99543657187718,103.8209186971893,82.80152915130658,2
137.86771455111437,141.22458565548644,68.23594664188361,45.65920623417232,100.61891615006125,84.13360789747624,103.83012549442078,91.74307271799641,84.04997690915631,81.38196539060948,104.90374743591222,82.97098294367241,2
137.42309695499907,133.32444241002713,64.36464663098998,39.0563759920825,89.72849592806067,78.35024865922789,102.92469093354806,95.22863396252565,80.98078343547402,85.07020097925238,96.01256999763554,91.0249562039652,2
136.52910666010038,135.3536123243964,64.50595063080073,38.19643356073527,89.62671935346064,79.2804092254771,105.01508098423388,92.72987889171432,81.84506792851946,83.60885258177021,98.06108437192051,89.76907132296752,2
138.75130309108118,141.72571419493244,61.49802640502314,37.729902723336444,89.40450260569472,76.4890136890892,103.16442649835572,93.24145219676919,82.63828989143488,83.62986654882417,98.16111373002065,89.81437589876776,2
137.9507022978736,140.65077546523992,59.702368359365174,38.19544031397577,89.97562460939632,76.53878142498785,103.60999184451542,93.31179172836792,82.78887801909228,83.62641683300826,98.8131748694387,89.35639358330769,2
137.83119762057055,139.46931140135686,58.287865791096664,36.6181380229278,89.37018003319555,77.91275354613894,103.8793438850874,93.27659649513743,82.9309146824321,83.59436494243917,99.19783737628988,88.03325205930764,2
137.39077325241522,139.3364046427712,61.19347456455935,36.26630617651647,92.32316033077807,78.26233992198928,101.43623071185372,97.12612480133312,84.10438851831064,81.76592377892192,97.05681223482435,90.42857860241512,2
136.51950919610059,138.9405066495643,61.99309417453816,35.54005990067399,91.87188206505027,76.91037452521411,101.12341121997471,96.71457677825916,84.19482706795482,81.31994124077244,96.07184521292818,91.54834774416118,2
137.02123042634543,140.47761542646762,58.370396995711175,34.60929916950259,90.44862754285256,78.24646746254638,101.25196390403629,96.21094859105459,84.43634494340866,81.19010168426301,94.75853685106095,91.41622935903747,2
136.95658552900326,138.1968927028276,59.76033700122194,35.24281248310384,85.92272039313957,76.33339472669438,103.94019740785942,92.80180563004437,82.74588208366976,82.77844931051419,95.18141914115759,90.9478206949208,2
142.9579305197998,142.12454175781104,60.07952718974962,40.507757559052145,91.12115623412346,81.0206617981049,102.5677876121578,94.23734129602792,83.84506666831476,81.9969072253846,94.71828462042328,91.05792835760522,2
142.34297426724888,143.2036145275305,63.31293209365858,46.94497570106691,96.09081815806731,85.60349299137218,101.96061480962844,95.34041201350676,84.41209876795222,81.57666147209362,94.71948073862517,90.97653185929147,2
141.93766870521878,141.40378085732252,61.07243259796257,47.5151901160323,95.7795878173258,83.92395316639829,100.91333572897922,96.8005699244003,83.6099309483609,82.547714699923,94.2957869260503,91.45278206680656,2
139.44933224723857,138.84386462450527,62.88515571356956,50.14491694180767,97.34935001369438,82.53409082741662,99.95479570765521,97.67428122349571,82.04105539642651,83.63335717893938,95.84329951486414,89.67284646838563,2
137.5515820782883,137.7707426236482,64.96544672802783,47.383835031460066,94.56773546107043,81.36412234739913,101.4835385936016,96.2692068931924,80.98076821263832,84.37914680607155,96.55578713443307,89.19332823113612,2
138.89423643498193,138.09513970031765,71.98237242381762,48.61315906690863,93.6274538595352,82.27988078798026,101.28467298890159,96.70514110186221,81.03239020346403,84.43490924230098,96.13209855878729,89.1832419064212,2
138.49426230668612,138.37305066711033,68.75811835594034,49.48822595061997,93.45709913160826,82.03870467700936,100.74006734820524,97.15700067218755,80.65164153011158,84.92610206974203,96.23473584479453,89.25075429309484,2
137.95673575507826,138.26453709698077,67.3106374162179,47.886219158774054,93.1508902588835,81.09375217504147,100.43755568115871,97.95831943463207,80.37821421994673,85.18207788323564,96.31213155827561,89.29276544465105,2
138.97106752703849,138.5641645055911,69.41519600773772,49.30470853773684,93.14587700323615,81.27634645953556,99.47647428579977,98.93284603391011,81.0023047869146,84.41025280961527,94.82626135953808,90.39908985655839,2
138.81969313559625,138.6619600111302,65.63489904015243,46.147280848211416,90.06760966245002,77.29487019924987,97.91378341894281,100.77468796740595,81.42745301820283,84.03452610163839,93.07975975963755,92.00749005177468,2
139.21012265704496,139.62450627757852,65.59752110566178,47.6899254726743,90.64656007659299,78.08889217160316,98.21959301386288,100.77974008561698,81.39254376803547,84.08656031228782,93.19510941758573,92.48434966388515,2
138.97306709901085,138.98225720434334,65.04618625313302,47.325564194300625,91.42651487484376,78.68552022482318,97.3175634403378,101.9168152119186,81.81275368177543,83.63650039192348,92.20039578897612,93.3735939305453,2
142.91831618067923,141.33712082150433,67.7389984583249,50.8977627578757,96.52412329127115,85.86061482291592,98.25327768660266,99.30502444534704,81.52818695342637,83.80859777728826,92.2503413247241,93.20128349524764,2
140.61114352084758,140.04489756893645,65.13877966646146,46.28007076331537,94.25444083799958,82.99322138359268,100.12914296465958,97.67486154120333,81.41400646312503,84.0696703435,92.99002575169128,92.98464159141858,2
139.98775318960318,139.49794778842738,67.90281042616786,46.69467094202192,97.4746040889343,85.42916346371457,99.8560655220375,98.06237021570348,81.62868259083828,83.98360167153615,93.37434199955541,92.55678242630765,2
140.03379708543903,139.21769388292267,68.72705009029707,46.652320207510826,97.0080630274518,84.53225579863656,99.49448426357021,98.70019083118875,81.81795908788867,83.90767021501023,93.08594610134318,93.02375418074634,2
140.8145062685897,140.66351297896466,69.9233977521142,46.948422479588935,99.25481969462265,86.05496051118733,99.26457289788273,98.8095162279273,82.18008572811246,83.69180718437912,93.59229843678145,93.08179612748596,2
140.68066743780312,141.23794725670234,70.65776912706843,46.92632027531547,99.48824682943827,86.19871551125631,99.00041223643021,99.07464344327038,82.20823238002822,83.68275470308973,93.61490079398686,93.06381241321785,2
140.52615442686007,140.2855328099077,67.37330593911172,47.0295542530794,98.41186202143123,87.20519445418797,100.37531109978251,97.83067196467742,82.5961645514902,83.25961319655838,93.73754366315201,92.53892055862985,2
142.75105718193137,141.76050468686913,66.02411020542404,46.790786596516284,100.17669639666352,89.60843723005723,99.8086103296094,97.80762217364206,82.70398665220964,83.29520619400176,93.5496193510604,92.41511559794125,2
141.6970303957265,140.46495189235267,61.57282722024715,43.95084577821312,99.0498282705933,87.68735410721044,100.14488956800378,97.3420794801016,82.39897934373548,83.62069023463881,94.08687083325952,92.41752818930915,2
141.7724128744516,143.93564807463937,67.64794584572489,51.83737752972212,103.98331478372917,92.85081432635639,103.5795061170425,89.61222972841209,85.97839214835426,78.95125328137168,102.10208487248073,83.80962259792541,2
142.61934861955552,141.5667251232066,74.62618618550079,58.700904196053536,101.82372248852761,91.06704198881776,102.03972999310908,95.77974204515772,84.28318145205672,81.65084670351327,96.68531212371954,87.91561520766201,2
143.3410079243939,142.61826808603283,72.99123607432901,56.459189758428614,98.54971170204317,87.20093763700187,100.08243308546606,97.48561062770865,83.0382996372709,82.73353144686203,96.37509433837397,88.63007720373221,2
141.7163362752055,140.3599878399581,72.29569832764831,53.89659384840724,98.4268442362268,86.38822850969078,98.24406579469662,99.8093963362657,81.98469679116927,83.74221050310089,94.29403813049008,90.71770456284916,2
140.7042703992682,139.20327961295706,69.18493498454903,48.553453235498154,90.2013475564115,79.90599513934973,99.43882502466464,98.44346425477698,81.47947665917233,83.96874787411626,93.92708678818602,91.06754889244596,2
139.71544328015628,140.0710854376271,74.08903357575862,51.27703888854237,92.45171235712992,83.40005628565908,100.87874816053434,95.93336944438576,81.46064969657965,83.77217914314258,93.64305093013547,91.25899464670745,2
140.9096938043467,140.38580383035753,72.70700341560237,47.55970883176201,93.7014878138402,83.31898532440314,99.98294415892117,97.55619676532365,82.03129292547798,83.61487406013532,93.51668602126676,91.62188361640034,2
140.58933645406015,140.26390806198458,71.46968648794157,48.04556908952351,94.72874260711279,83.6108887579856,99.06765123863997,99.01740326227444,82.00556742925608,83.95626888884145,93.79216460698481,91.38146810678988,2
136.7708183578637,137.58484333942457,65.84714552738745,47.86315246989866,94.11542801775097,81.25772717434616,100.15148064613066,98.52606945270203,81.80754253318341,84.26748423502808,94.35772304755409,91.66073960710469,2
139.68965371590926,138.4907734344099,72.38257854330293,49.54341432742311,100.09013553424576,86.33261309898656,98.9690717366923,100.01784930760954,82.15643079456031,83.8404058672463,94.37879999000646,91.61303649795974,2
141.2630730930903,139.9428139662808,73.54388578226893,50.08368286007683,100.85305855013674,88.17275077567817,98.77105356480135,99.98434657033006,82.56029321653996,83.53163964249877,94.19514503890001,91.58451288145653,2
140.62352431273027,138.899438401004,72.37629086707234,53.248980954110884,100.97561068387523,88.86325505536095,99.6044329802036,98.73721535902114,82.67363197631502,83.48972814457474,94.40922715992917,91.50849523435592,2
140.76257552710047,139.29667746244894,72.98700928245692,53.316596785631425,101.84383977475626,89.59232564024173,98.5766722052789,98.90864918539191,82.36708108957122,83.84757175008384,94.1790602924388,91.80399618947489,2
140.6562922191103,138.79586182553456,73.09981080951351,51.441500534116706,101.5348949812446,90.04566581880502,99.94031138351174,97.05753537537764,83.26242854945134,82.67822710501311,94.26846567383838,91.77123626609401,2
142.37173264749887,141.1045404932293,75.29023794115221,51.40495505231656,102.02735248915306,91.31408299660242,100.1380291123416,96.36590535310019,83.38455886518057,82.63945080431174,94.21229289666486,91.67404516822053,2
141.92263219075164,141.13054679385613,78.04434508719817,50.750944211909385,102.07101103777707,91.19627689114789,99.90458422744554,97.12339142001306,83.32126670587793,82.8546342408678,94.04571867176739,91.64430932433781,2
141.04883064536884,140.77126956091718,77.50100113801672,49.68889654705789,100.41535478477164,88.23959912182683,100.58374939216121,97.59672477025543,83.38699059991681,82.88710395700173,94.57514618649131,91.70199788827703,2
142.41472779297686,140.93179146614375,76.69502232709172,50.43230285780341,100.17632855380553,88.5142619811412,101.39523322734254,97.56995531773572,83.64878333395065,82.83310640754428,95.08222311789106,90.89652524896954,2
143.15546406550502,141.6788723175454,77.50189455931907,51.459408602547086,100.45886732486643,89.27012231730687,101.11414539599795,98.21744786473849,83.66999914198537,83.10809602724068,94.669629768233,90.89530449530588,2
140.8540964296442,139.0690595801996,65.69431573046106,45.984295791858024,94.50848201951496,83.24571866426948,102.07318938806078,97.0493905659871,82.9987538688515,83.52416511778316,94.81787219318578,90.95555264383614,2
137.1758557642008,138.7644162703426,69.75108220435806,43.53991369272495,93.39193778360666,81.55619964154084,104.15487675092939,94.5705121393525,82.96581483275021,83.22345980129784,96.6224371738376,90.22447526122207,2
137.84476316159325,138.85565830047864,69.8851961788083,42.21814388894119,94.64676647984861,81.3322631775362,103.37661788122047,95.91662217225173,83.95215512267765,82.44108503703879,96.86829802922256,90.23467914436155,2
135.69523696035756,136.64544383127912,66.4112482707583,38.957520644061226,90.08318076980231,76.40399925967988,103.44020654993209,96.213134132448,82.8602195941187,83.53142540884478,97.13314988754864,90.27279584128648,2
137.66918941743012,137.48817161994305,64.51343873212689,37.89590168738531,89.997714511446,77.41152661122096,104.30612594200085,94.74568331537783,82.8473450404633,83.31899885845259,97.65959682658207,89.78381537727127,2
141.0583020237598,138.1313666348667,64.1115747499819,40.37461840033787,91.61516102772033,78.98435336986175,103.69058860544904,95.12642893292382,83.42815734243514,82.62026425349711,97.39945736876867,89.88298527387403,2
138.63269795663552,137.1519251621293,66.8030958175108,39.42293918006431,90.75801675949208,78.54156033115319,104.75563981930408,94.30223230613375,84.27510418644523,81.5938566233498,97.28613453660269,90.02547316526945,2
137.2804729818253,136.126296200095,64.66140662151889,37.87278372102353,87.79185458294346,76.13374083094612,105.88748108060463,93.26153994539152,83.8393848634846,81.99084622546792,97.60016606119966,89.9680305881725,2
136.7950019200022,135.85215060200971,62.12267825974656,39.03812629190986,87.71044972263346,76.40224682939052,104.90032467272393,94.247237055015,84.09510654891105,81.91448484053852,96.75910303968044,90.28411079269524,2
140.76512104651107,139.9059821828393,69.54391329359446,44.62573935562986,95.82198544348975,83.47968429052143,102.76136284560282,95.97832778574265,85.1874403359993,81.06663754222691,96.11638432829896,90.46664838701392,2
142.95004635786978,143.32321583020752,62.359213297538375,38.74997752266332,85.27310589941835,74.04408201535547,102.06064269735516,94.594986764669,84.18019117764857,81.77616953881403,94.588459411752,91.42239261389624,2
145.17778166491078,143.90014805423024,67.07693046003394,46.19133790515603,93.86841562484781,80.77284828526115,99.03322168105854,98.25503776286996,85.16386140740738,80.62382227795838,93.82165550473194,91.86821970718916,2
144.7779437375433,141.58722448379888,66.488198562943,44.34960718689205,93.44189587825147,80.73894868631118,99.53753142043706,98.50105662836675,85.0480921104386,80.94713415874921,93.90294740960668,91.76217535188013,2
130.92260279966197,132.8846949413943,61.01987997106396,65.08837789827015,91.64537305387924,93.88150127601939,96.75802122845167,98.24059741526484,82.33947880702188,84.74008895406197,83.20041772963874,101.26381531829054,1
132.63062573366972,134.89690881846607,59.639115921654,66.86447336376776,88.93154880975685,91.35484750931626,96.591946586785,98.32651199168406,82.83897688804484,84.25334363936437,80.69523188408758,103.9937931040292,1
132.9026698174417,133.97544354411258,59.46177833590931,66.36792995949783,89.30408642704252,91.25316296997768,96.2536496478492,98.54321589572662,82.50043708842551,84.37377745318278,81.27112561323,103.45545807987466,1
131.880905838704,132.7555524457314,61.072367666121075,68.02343425182845,90.18231602111965,92.4439432397955,96.9860683132516,97.96921410588823,82.44518612284025,84.35470181665721,82.28480777064199,102.42547640762275,1
